1653894180000,30669.00000000,30704.00000000,30669.00000000,30678.37000000,14.27787000,1653894239999,438197.85091170,254,7.76163000,238221.56047240,0
1653894240000,30678.36000000,30678.37000000,30659.29000000,30659.29000000,17.27076000,1653894299999,529673.99150970,284,3.97252000,121817.98126280,0
1653894300000,30659.29000000,30659.29000000,30635.31000000,30637.86000000,17.12368000,1653894359999,524735.54174270,365,7.70454000,236051.80491820,0
1653894360000,30637.85000000,30644.84000000,30585.00000000,30592.16000000,33.62096000,1653894419999,1029430.73514120,845,14.31506000,438328.77933350,0
1653894420000,30592.15000000,30608.37000000,30582.74000000,30596.37000000,35.32241000,1653894479999,1080804.38222500,433,10.15951000,310830.01000570,0
1653894480000,30598.42000000,30619.28000000,30592.07000000,30593.62000000,21.49543000,1653894539999,657859.32148550,339,14.83797000,454105.36267070,0
1653894540000,30593.70000000,30613.26000000,30593.70000000,30595.20000000,9.56438000,1653894599999,292700.41622460,205,4.59562000,140627.67196500,0
1653894600000,30595.19000000,30611.77000000,30580.00000000,30585.95000000,36.00188000,1653894659999,1101485.68628350,412,18.23175000,557798.53041910,0
1653894660000,30585.95000000,30588.25000000,30571.40000000,30571.41000000,12.25691000,1653894719999,374831.49410380,319,4.15216000,126970.85492860,0
1653894720000,30571.41000000,30605.00000000,30571.41000000,30592.52000000,17.11906000,1653894779999,523707.51112330,304,9.71980000,297335.41144600,0
1653894780000,30592.52000000,30619.62000000,30579.43000000,30580.85000000,51.86318000,1653894839999,1586867.65652610,584,24.27337000,742709.68216000,0
1653894840000,30580.85000000,30599.99000000,30562.86000000,30587.04000000,25.82045000,1653894899999,789610.06712010,397,12.36466000,378112.56864170,0
1653894900000,30589.19000000,30609.48000000,30583.60000000,30586.22000000,54.20452000,1653894959999,1658671.24564550,479,23.99421000,734251.34799760,0
1653894960000,30584.14000000,30600.99000000,30584.14000000,30592.87000000,18.32851000,1653895019999,560744.96611930,328,8.34828000,255405.60518950,0
1653895020000,30590.50000000,30610.93000000,30585.69000000,30607.32000000,26.48478000,1653895079999,810380.38984090,413,14.74638000,451235.47299090,0
1653895080000,30607.33000000,30610.19000000,30599.06000000,30608.53000000,11.42736000,1653895139999,349756.96812660,238,5.78500000,177056.11608430,0
1653895140000,30608.53000000,30608.54000000,30571.65000000,30585.13000000,39.12566000,1653895199999,1196762.59748870,418,19.21425000,587633.13052290,0
1653895200000,30585.12000000,30617.00000000,30582.44000000,30612.40000000,13.97710000,1653895259999,427771.02409240,251,6.53356000,199970.59551790,0
1653895260000,30612.39000000,30616.97000000,30609.00000000,30609.00000000,9.00003000,1653895319999,275507.18178980,176,2.75004000,84185.55324580,0
1653895320000,30609.00000000,30616.99000000,30607.01000000,30616.99000000,13.05680000,1653895379999,399690.70865400,233,4.60604000,140997.80492020,0
1653895380000,30616.99000000,30616.99000000,30600.86000000,30605.76000000,14.64853000,1653895439999,448357.32315980,238,5.81778000,178054.64946680,0
1653895440000,30604.89000000,30609.12000000,30595.88000000,30595.88000000,13.82384000,1653895499999,423041.90774010,189,6.21794000,190287.18493410,0
1653895500000,30595.88000000,30615.30000000,30595.88000000,30607.31000000,23.51315000,1653895559999,719671.89097040,383,13.66200000,418142.48703970,0
1653895560000,30607.31000000,30619.99000000,30607.28000000,30612.46000000,12.04305000,1653895619999,368707.45452800,219,5.46476000,167305.99171380,0
1653895620000,30612.46000000,30612.46000000,30593.61000000,30593.76000000,19.88904000,1653895679999,608611.86095420,185,2.19226000,67075.64577320,0
1653895680000,30593.76000000,30604.59000000,30589.00000000,30593.76000000,21.56971000,1653895739999,659916.89630800,308,7.67965000,234946.77066660,0
1653895740000,30593.76000000,30593.76000000,30560.81000000,30560.81000000,12.49365000,1653895799999,382023.52123480,298,2.08717000,63815.95527340,0
1653895800000,30560.71000000,30566.74000000,30555.60000000,30562.18000000,10.86260000,1653895859999,331960.79531310,279,2.82602000,86359.07044960,0
1653895860000,30562.18000000,30562.18000000,30543.40000000,30559.94000000,15.76267000,1653895919999,481632.73340660,442,3.99687000,122111.13753050,0
1653895920000,30559.93000000,30560.74000000,30549.88000000,30549.88000000,13.77067000,1653895979999,420774.73889540,297,4.24903000,129830.10563580,0
1653895980000,30549.88000000,30552.97000000,30538.25000000,30540.00000000,10.70564000,1653896039999,326997.30983730,298,3.84193000,117344.39113930,0
1653896040000,30540.00000000,30554.71000000,30539.99000000,30547.78000000,15.50265000,1653896099999,473558.44274560,309,5.47211000,167158.21810520,0
1653896100000,30547.22000000,30547.23000000,30517.58000000,30517.58000000,17.50493000,1653896159999,534463.67783880,496,5.14640000,157122.53375400,0
1653896160000,30517.57000000,30545.54000000,30517.57000000,30540.03000000,13.59626000,1653896219999,415145.77202400,295,6.16629000,188271.38326110,0
1653896220000,30540.02000000,30550.00000000,30533.65000000,30549.99000000,13.04076000,1653896279999,398277.52668520,303,5.32570000,162645.87642330,0
1653896280000,30550.00000000,30558.81000000,30546.84000000,30546.84000000,19.74486000,1653896339999,603243.40845180,301,4.71727000,144120.92732850,0
1653896340000,30546.84000000,30573.14000000,30538.86000000,30563.99000000,23.71915000,1653896399999,724776.54787900,398,12.65327000,386605.38716970,0
1653896400000,30565.51000000,30567.60000000,30552.99000000,30552.99000000,7.77613000,1653896459999,237660.80930450,202,0.75376000,23036.28347950,0
1653896460000,30552.99000000,30605.99000000,30551.37000000,30604.01000000,40.64053000,1653896519999,1242557.52603290,452,26.55178000,811955.85185040,0
1653896520000,30604.00000000,30604.00000000,30591.83000000,30596.36000000,18.13275000,1653896579999,554825.36929430,242,5.12130000,156681.74552010,0
1653896580000,30596.37000000,30611.49000000,30596.36000000,30601.34000000,18.28664000,1653896639999,559663.51135640,306,7.45222000,228062.39216380,0
1653896640000,30601.33000000,30615.81000000,30591.12000000,30600.03000000,20.81118000,1653896699999,636881.89138310,323,7.95958000,243586.13985460,0
1653896700000,30600.03000000,30607.64000000,30593.28000000,30596.38000000,13.23025000,1653896759999,404844.89020510,265,2.50015000,76505.40010500,0
1653896760000,30596.38000000,30615.45000000,30596.37000000,30611.50000000,8.95058000,1653896819999,273979.35104280,204,2.46068000,75313.12733220,0
1653896820000,30611.51000000,30626.76000000,30601.11000000,30603.52000000,27.76803000,1653896879999,850228.73193560,348,10.65233000,326158.85951080,0
1653896880000,30603.51000000,30607.45000000,30601.10000000,30604.67000000,7.58807000,1653896939999,232226.21802180,166,2.70127000,82668.19416850,0
1653896940000,30604.68000000,30620.82000000,30602.00000000,30602.00000000,19.45304000,1653896999999,595460.43950760,283,11.01366000,337120.23009800,0
1653897000000,30602.01000000,30611.10000000,30600.00000000,30605.40000000,12.42572000,1653897059999,380275.33040540,243,4.08933000,125145.33392300,0
1653897060000,30605.41000000,30605.41000000,30598.96000000,30600.24000000,10.32182000,1653897119999,315868.54954130,178,1.29092000,39503.26638730,0
1653897120000,30600.24000000,30640.34000000,30600.24000000,30625.57000000,20.22538000,1653897179999,619424.39165620,430,10.90541000,333968.42097380,0
1653897180000,30625.57000000,30642.62000000,30625.52000000,30635.61000000,14.80675000,1653897239999,453565.59815490,292,6.18466000,189454.31871390,0
1653897240000,30635.61000000,30635.61000000,30616.53000000,30616.53000000,7.06051000,1653897299999,216239.47072010,164,0.87172000,26696.22725590,0
